"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","COUNTERPART_COUNTRY","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.CUW.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Curaçao, Kingdom of the Netherlands","","","","","","","","","","","","","","","","61.695431","150.613828","105.070132","71.461631","27.856752","41.246053","47.66485","69.597269","31.935945"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.MAC.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Macao Special Administrative Region, People's Republic of China","71.2","79.1","54.6","85.6","101.6","200.3","226.4","306.7","209.2","225.0","291.499829","345.460636","351.203334","433.412019","542.277758","631.829462","501.227332","601.507555","572.01419","183.092094","219.557393","250.175813","526.413874","275.141629"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.CPV.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Cabo Verde","7.5","9.6","9.2","50.9","9.7","13.5","5.7","12.4","6.5","9.9","11.46267","7.765222","9.134281","7.283602","7.30256","8.704993","9.146393","8.658016","8.170182","6.922056","12.65351","15.654833","61.721063","12.246976"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.NAM.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Namibia","38.8","58.9","127.8","250.6","133.4","118.8","222.8","302.3","329.3","195.4","436.230221","231.111858","262.312815","256.185462","85.325332","84.075169","119.099984","119.405543","143.885152","90.22169","150.436265","249.191411","132.644238","275.225098"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.SLV.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","El Salvador","1771.0","1664.8","1823.9","1867.8","1846.3","2156.5","2313.1","2463.9","2019.5","2439.6","3371.56016","3095.701213","3274.080694","3304.441686","3258.254502","2962.553676","3071.562312","3391.222334","3365.808525","2584.340214","4131.246785","4956.629037","4266.382254","4556.353458"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.MYS.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Malaysia","9380.2","10348.1","10920.4","10896.5","10450.9","12550.1","11679.8","12963.0","10401.5","13981.9","14264.019831","12817.723181","13006.573558","13068.413088","12292.551301","11866.913725","12871.802623","12953.457486","13193.718777","12296.190505","15168.632501","18195.175096","19441.808116","27704.750827"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.BFA.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Burkina Faso","5.0","2.9","0.9","0.4","2.3","0.8","1.5","0.5","2.3","2.4","3.605288","2.303644","6.108975","6.209129","3.584332","5.260287","5.054853","5.096967","5.976582","5.090827","3.73676","6.450196","4.125665","4.520666"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.GHA.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Ghana","199.9","192.6","209.3","306.4","337.6","289.6","415.9","608.7","634.3","982.7","1199.086566","1322.494666","982.392732","1186.24358","887.248657","830.493769","859.526178","768.788917","840.163418","828.787044","956.759466","975.374108","850.833145","967.304543"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.PAN.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Panama","1333.0","1407.6","1848.2","1820.0","2168.8","2706.8","3739.7","4913.5","4357.9","6068.7","8251.646494","9828.759247","10564.519614","10467.344028","7836.324114","6144.07677","6289.883147","6732.266095","7537.817192","5655.486891","8039.959712","11941.44493","11207.853602","10702.134058"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.SWE.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Sweden","9128.2","9551.9","11450.9","13097.0","14228.3","14230.0","13400.8","12836.6","8405.8","10865.5","11489.582168","10221.780983","9173.84165","10266.265262","9834.763997","9720.024314","10749.451943","10980.332997","12124.935364","12279.049934","14825.229896","17088.463519","18403.233469","17995.672668"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.VUT.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Vanuatu","0.8","0.6","1.4","9.3","9.1","9.1","23.9","63.9","3.9","18.8","5.152275","99.515739","34.439495","21.185729","5.867876","7.849171","7.762425","10.308509","4.64953","7.014193","4.402455","14.251981","13.417739","7.601059"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.ISL.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Iceland","245.8","309.7","297.2","290.2","281.8","262.0","217.1","252.6","189.7","210.8","215.74448","283.735298","291.301637","298.39137","314.863581","371.685468","412.226711","429.580763","483.002484","424.293669","579.958702","754.820331","674.42911","1072.626837"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.OMN.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Oman","454.5","422.7","748.4","449.4","595.2","960.2","1087.5","895.9","966.5","809.6","2208.302314","1354.422658","1022.621882","976.051584","905.863903","1108.744292","1065.879174","1269.414325","1145.898877","813.473834","1751.285257","2710.431115","1650.969607","1319.991529"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.TON.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Tonga","9.0","11.3","15.1","6.6","7.1","9.5","7.4","5.6","3.7","2.5","1.662145","2.247827","1.719744","2.703926","2.438205","3.338222","3.556671","2.912389","4.996943","3.049646","3.066454","3.233135","2.506383","2.845246"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.MRT.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Mauritania, Islamic Republic of","0.3","1.0","0.9","7.5","0.9","53.7","0.6","48.3","36.6","54.8","0.965142","0.694097","130.690363","101.402327","1.163023","50.344497","61.449262","13.296323","5.047037","5.976681","4.288344","6.296761","13.664976","2.854898"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.BHS.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Bahamas, The","1021.9","975.1","1084.3","1182.1","1768.9","2288.1","2473.1","2760.3","2455.3","3223.7","3441.98341","3479.07667","3450.364087","3324.42371","2388.835701","2179.781675","3063.604479","3023.701642","3357.800926","2805.311984","2899.472617","5542.852145","5582.282024","5639.742401"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.SAU.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Saudi Arabia","14414.4","13891.5","19525.0","22502.2","28966.0","33086.7","37164.6","57005.4","23243.3","32652.0","47476.336256","55666.95084","51806.698721","47040.791358","22080.507987","16925.909312","18867.747453","24065.670185","13403.765754","8993.754483","13717.488535","23273.826774","15877.024953","12733.725159"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.DNK.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Denmark","3524.1","3345.7","3853.8","4019.5","5303.4","5707.4","6233.2","6593.7","5699.4","6140.1","6760.153719","6777.117904","6494.360872","7503.68084","7727.396837","7949.46504","7691.019198","8853.611878","11007.045752","11626.053697","12107.21188","12969.219217","11634.032485","10040.422224"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.LVA.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Latvia, Republic of","160.0","209.9","402.2","393.7","386.1","316.6","354.7","242.1","151.8","206.8","362.57078","246.245171","272.66888","274.500843","302.014585","338.283364","452.933919","725.748608","814.586442","519.779284","685.840914","748.138941","620.488506","630.724805"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.HND.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Honduras","3248.8","3396.3","3453.9","3804.4","3919.8","3893.1","4101.3","4233.6","3489.7","4102.6","4500.958709","4647.809134","4542.907996","4643.27414","4758.615597","4618.448332","4574.859421","4658.777082","4790.5532","3840.973037","5199.521293","6069.897761","5564.171869","5532.561721"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.MAR.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Morocco","467.3","424.8","415.2","553.0","474.4","559.1","663.9","950.8","519.9","752.3","995.660068","932.130007","976.123625","992.102774","1010.510246","1021.788683","1236.553092","1551.933662","1582.321545","1048.178387","1270.765235","1694.068467","1697.003721","1904.884441"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.GBR.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","United Kingdom","42367.2","41824.9","43763.8","47676.7","52380.3","54629.6","58095.5","59775.4","48315.0","50664.0","51262.501564","55005.810676","52850.055873","54392.304698","57805.249486","54326.079664","53279.057647","60740.348403","63272.043613","50279.812747","56266.021534","63952.125944","64285.475555","68084.468332"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.ERI.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Eritrea, The State of","","0.3","0.2","0.4","1.2","0.9","0.4","0.1","0.5","0.1","0.140467","0.199965","0.157595","0.099662","0.103243","0.469738","0.26696","0.275095","0.143376","0.2556","0.460822","0.346382","0.416231","0.852918"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.FJI.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Fiji, Republic of","199.1","170.4","185.6","227.3","187.7","172.5","190.4","196.6","167.4","208.3","131.547088","188.656541","174.044279","183.741085","202.405673","203.327535","222.212913","219.559742","246.760532","223.881939","237.823503","287.738328","259.519979","259.272473"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.BRB.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Barbados","40.9","35.7","45.4","38.2","33.4","35.2","39.9","42.2","33.9","44.5","46.467359","54.13358","55.394266","51.069491","67.981284","49.735435","48.566778","55.269595","41.758389","47.92096","43.866382","52.246108","47.931507","48.564639"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.RWA.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Rwanda","17.5","10.2","8.0","11.3","10.5","11.7","16.1","20.4","34.0","30.7","119.651782","30.489992","25.191269","21.219489","14.30333","74.623123","66.148838","25.240682","18.833728","27.403052","49.803509","65.055435","38.04214","44.757797"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.LSO.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Lesotho, Kingdom of","224.1","342.8","419.6","493.1","421.2","428.4","462.0","393.3","315.9","311.9","384.351086","310.571285","351.402897","361.009125","331.933726","310.574173","308.33509","421.684032","324.951576","305.074164","333.305609","349.542302","226.661288","237.257685"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.MDG.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Madagascar, Republic of","21.0","15.2","46.3","35.6","28.1","44.7","31.9","70.9","166.0","116.0","56.283902","64.275029","64.007569","46.800265","54.558745","42.236077","53.260435","116.794186","66.679485","35.976695","56.222773","85.10649","61.59048","53.407211"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.KEN.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Kenya","577.4","271.3","196.8","393.8","632.4","525.9","584.2","474.3","654.3","362.8","461.441784","568.583714","635.688855","1640.898833","936.761011","393.866451","453.959361","365.42215","400.892635","372.311508","558.4875","603.936099","493.662096","782.524079"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.BMU.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Bermuda","66.8","23.4","15.6","25.2","88.1","16.6","24.3","140.4","13.6","23.1","59.942887","83.778187","60.841182","36.615711","108.534529","24.441948","33.407686","18.119802","21.44663","24.46322","10.496544","14.207705","25.112915","23.328268"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.PRK.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Korea, Democratic People's Republic of","0.5","25.1","7.9","23.7","5.7","","1.7","52.2","0.8","1.9","9.405834","11.95222","6.582817","24.028661","4.751721","0.139334","","","","","","","0.186621","1.528597"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.SWE.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Sweden","3547.8","3154.1","3225.5","3265.3","3709.4","4126.2","4493.9","5084.3","4563.5","4706.1","5265.007755","5247.930905","4318.357876","4339.993685","3931.95435","3817.261924","3734.518767","4471.118049","4368.084984","4771.947745","5272.631043","7742.293904","8615.260424","8187.319415"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.EGY.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Egypt, Arab Republic of","938.9","1416.7","1219.2","1438.7","2221.0","2573.5","2545.1","2484.3","2169.4","2345.8","2058.680312","3000.102332","1614.573961","1410.18921","1405.910903","1493.373939","1637.038784","2479.205406","3153.825311","2179.724583","3309.099503","2803.699356","2390.733256","2546.000141"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.MEX.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Mexico","132777.9","136143.7","139701.7","157821.1","172484.8","200515.5","212889.2","218086.1","178334.9","231924.4","262873.595958","277593.639546","280555.16738","294074.053415","294741.10739","294151.039667","312666.740496","343680.54051","356093.584045","323476.917991","382588.717029","454774.691914","475606.741986","505850.598583"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.G505.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Emerging and Developing Asia","189552.2","217658.2","252084.5","309142.1","373512.4","433075.5","468719.6","488499.6","417221.2","514927.4","542187.605219","576584.506508","599740.954401","641190.248296","669505.96676","658765.339179","713236.977469","760444.386418","696520.959024","693180.785265","845671.132712","941778.269582","792764.309519","847427.03462"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.KWT.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Kuwait","2210.7","2052.2","2478.0","3472.9","4614.2","4182.3","4313.1","7400.2","3969.1","5586.9","7808.733355","13020.902287","12636.911189","11436.964679","4684.665792","3312.386702","2925.889157","2088.334766","1418.102403","714.143486","1070.447645","2040.037957","1718.223684","1643.60575"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.TZA.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Tanzania, United Republic of","64.0","62.2","66.1","127.7","96.5","160.8","173.8","169.4","158.2","163.7","260.183381","245.389981","411.953494","302.170048","171.11855","159.595422","145.290295","331.89206","332.501162","243.231628","282.284949","260.124497","424.880288","573.380041"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.ZMB.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Zambia","16.3","8.1","13.0","32.7","32.0","28.7","49.1","52.0","8.6","29.6","47.321448","63.020002","37.700326","55.626424","47.091141","46.578757","67.802507","189.643661","82.952689","40.303535","177.347922","135.254441","153.329364","169.112021"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.IRL.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Ireland","18626.0","22485.1","25959.4","27568.9","28770.1","28777.6","30491.2","31709.8","28187.7","34024.7","39370.514699","33372.378546","31496.44081","33955.621192","39355.268842","45503.865809","48861.195529","57450.005821","61884.1952","66052.626616","73860.691339","82568.971133","82290.320614","103286.253424"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.MDA.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Moldova, Republic of","74.4","41.8","45.6","53.3","53.4","39.2","24.8","13.3","8.8","13.3","16.194614","25.344634","35.264959","35.371231","43.837938","37.891728","40.066457","55.335387","63.707339","57.375765","69.417866","91.524431","108.929246","136.495167"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.CHE.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Switzerland","9975.0","9785.0","11101.4","12107.3","13482.5","14774.2","15284.9","18300.5","16397.0","19571.1","24612.922491","25982.698882","28572.273243","31483.220472","31532.956429","36662.450736","36261.043217","41387.795234","44951.727797","75215.956527","63789.440197","59672.515845","52443.423826","63669.039122"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.PRY.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Paraguay","36.5","48.3","60.4","68.7","61.5","68.3","79.8","92.8","63.9","69.0","109.957418","196.931657","276.967267","196.45287","162.19166","156.775465","125.073924","130.775331","161.680943","149.754576","187.750132","269.991976","258.86968","356.152957"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.PRY.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Paraguay","396.4","433.2","488.8","621.5","895.6","910.8","1236.8","1610.2","1352.5","1811.3","1977.345845","1743.208491","1932.851655","2115.641101","1503.480123","1979.902953","2712.674971","2256.468035","2108.012369","1267.411376","2055.226828","2120.504423","2765.465933","3158.414426"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.KWT.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Kuwait","905.7","1014.7","1509.0","1519.3","1974.3","2134.8","2485.3","2719.4","1951.8","2777.3","2749.651553","2681.906798","2597.574231","3648.59072","2750.626757","3296.077162","5097.989568","2974.422396","3170.73454","2206.510819","3036.851061","3394.159775","2918.916578","2411.831329"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.SEN.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Senegal","85.0","74.8","101.9","89.4","157.9","96.7","153.0","137.2","176.0","217.8","265.150828","149.125719","229.208066","172.583179","196.878588","181.984144","207.90655","289.217725","196.739658","281.191778","381.681983","365.228064","344.788321","350.866605"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.MDA.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Moldova, Republic of","35.6","30.6","25.1","39.4","40.1","30.3","52.7","66.2","26.9","37.9","39.569462","38.267976","45.602639","35.268886","16.255025","15.086436","17.614764","13.420361","20.468477","49.948835","37.968635","39.224213","72.023184","53.629683"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.NAM.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Namibia","255.5","57.8","28.0","72.8","113.7","126.8","127.9","280.3","202.3","109.8","136.564152","184.614633","235.244409","342.741711","127.933328","212.919226","115.048015","205.291565","191.004128","60.093881","93.030065","217.888717","176.504043","160.506498"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.CUW.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","Curaçao, Kingdom of the Netherlands","","","","","","","","","","","","","","","","127.89","704.004817","728.873502","409.980207","349.939696","342.400572","507.278795","500.494721","823.501266"
"IMF.STA:IMTS(1.0.0)","USA.XG_FOB_USD.GBR.A","OBS_VALUE","United States","Exports of goods, Free on board (FOB), US dollar","United Kingdom","40797.8","33253.1","33895.7","35959.7","38628.6","45393.0","50296.3","53775.1","45713.7","48496.7","56033.108347","54860.484359","47348.096868","53823.429587","56352.934979","55396.082906","56262.427929","66503.855791","69079.944687","58532.524177","61665.884188","76207.845726","74089.917106","79941.342753"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.KIR.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Kiribati","1.2","1.3","1.9","1.7","1.3","1.5","1.5","1.1","1.4","1.4","0.645508","0.596252","1.020432","2.624182","2.728168","3.549289","3.681941","2.813571","2.791976","1.126411","1.011191","1.689027","0.409816","0.808162"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.TGO.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Togo","13.8","3.2","5.9","1.8","7.1","3.9","5.7","12.0","7.0","9.6","30.536625","51.910954","7.719687","9.120679","14.195683","10.854832","14.6179","13.001745","13.015722","19.535236","17.799993","84.213628","83.446334","89.996365"
"IMF.STA:IMTS(1.0.0)","USA.MG_CIF_USD.TX884.A","OBS_VALUE","United States","Imports of goods, Cost insurance freight (CIF), US dollar","Europe not specified","0.1","0.7","0.2","0.8","0.6","2.7","0.3","0.9","0.5","0.5","0.616323","0.428818","1.428673","1.23819","5.589781","6.635069","13.69337","16.015017","12.132526","5.450863","8.080547","9.744554","53.491392","3.369249"
